#	Observing Date = 2023-04-01
#	Observatory = LOAO
#	-18 deg sunset = 20:05
#	-18 deg sunrise = 04:48
#	Moon ra, dec = 09:05:13   +22:04:26
#	Moon phase = 0.76
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |     note |
| MS181101ab | 13:09:16 | -24:23:06 |    23:37 |       00:54 |   02:14 |           75.3 |   0.003349223537665693 | 13280775 |
| MS181101ab | 13:09:17 | -24:22:55 |    23:37 |       00:54 |   02:14 |           75.3 |   0.002753455415552664 |  1331138 |
| MS181101ab | 13:09:18 | -24:23:04 |    23:37 |       00:54 |   02:14 |           75.3 | 0.00020392874220157069 |  1329996 |
| MS181101ab | 13:09:47 | -23:23:01 |    23:26 |       00:55 |   02:26 |          74.85 |                    1.0 |  1151336 |
| MS181101ab | 13:09:51 | -24:14:21 |    23:36 |       00:55 |   02:17 |          75.33 |   0.023326042951848425 |  1263265 |
| MS181101ab | 13:10:35 | -21:44:53 |    23:11 |       00:56 |   02:43 |          74.13 |    0.00457955981537597 |  1264970 |
| MS181101ab | 13:10:45 | -23:51:56 |    23:32 |       00:56 |   02:22 |           75.3 |   0.027770946592655218 |  1330001 |
| MS181101ab | 13:10:45 | -23:51:56 |    23:32 |       00:56 |   02:22 |           75.3 |   0.042512674465920795 |  1164528 |
| MS181101ab | 13:13:32 | -23:51:41 |    23:35 |       00:59 |   02:25 |          75.83 | 2.5770358223534785e-07 | 13384365 |
==============================================================================================================
