#	Observing Date = 2023-04-12
#	Observatory = KMTNet_SSO
#	-18 deg sunset = 19:09
#	-18 deg sunrise = 05:00
#	Moon ra, dec = 17:13:16   -26:47:58
#	Moon phase = 0.76
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight | note |
| MS181101ab | 12:43:16 | -13:24:15 |    19:19 |       23:28 |   03:41 |           64.1 |                    0.0 | 1494 |
| MS181101ab | 12:47:28 | -15:19:08 |    19:19 |       23:33 |   03:49 |          62.41 |                    0.0 | 1312 |
| MS181101ab | 12:48:00 | -17:14:02 |    19:15 |       23:33 |   03:54 |          61.57 |                    0.0 | 1131 |
| MS181101ab | 12:48:32 | -19:08:56 |    19:12 |       23:34 |   03:58 |          60.76 |                    0.0 |  952 |
| MS181101ab | 12:51:08 | -13:24:15 |    19:27 |       23:36 |   03:48 |          62.34 |                    0.0 | 1495 |
| MS181101ab | 12:55:23 | -15:19:08 |    19:27 |       23:41 |   03:57 |          60.65 |    0.04584370205108399 | 1313 |
| MS181101ab | 12:56:00 | -17:14:02 |    19:23 |       23:41 |   04:02 |           59.8 |   0.005343367263952104 | 1132 |
| MS181101ab | 12:56:37 | -19:08:56 |    19:20 |       23:42 |   04:06 |          58.97 |    0.39144992683970636 |  953 |
| MS181101ab | 12:57:16 | -21:03:49 |    19:17 |       23:42 |   04:11 |          58.18 |  0.0011423791598734567 |  776 |
| MS181101ab | 12:57:55 | -22:58:43 |    19:14 |       23:43 |   04:15 |          57.43 | 1.6677652885592557e-05 |  601 |
| MS181101ab | 13:04:00 | -17:14:02 |    19:31 |       23:49 |   04:10 |          58.02 |                    0.0 | 1133 |
| MS181101ab | 13:04:43 | -19:08:56 |    19:28 |       23:50 |   04:14 |          57.18 |                    0.0 |  954 |
| MS181101ab | 13:05:27 | -21:03:49 |    19:25 |       23:51 |   04:19 |          56.38 |  5.956541453397534e-05 |  777 |
| MS181101ab | 13:06:12 | -22:58:43 |    19:22 |       23:51 |   04:23 |          55.61 |      2.639252087962836 |  602 |
| MS181101ab | 13:06:58 | -24:53:37 |    19:19 |       23:52 |   04:28 |          54.89 |     1.1214367949266613 |  429 |
| MS181101ab | 13:12:25 | -26:48:30 |    19:21 |       23:58 |   04:37 |          53.19 |    0.04673906423820728 |  259 |
| MS181101ab | 13:13:38 | -21:03:49 |    19:33 |       23:59 |   04:27 |          54.57 |   0.004156345504662349 |  778 |
| MS181101ab | 13:14:28 | -22:58:43 |    19:30 |       00:00 |   04:32 |           53.8 |    0.06825146221399989 |  603 |
| MS181101ab | 13:15:20 | -24:53:37 |    19:27 |       00:00 |   04:36 |          53.06 |                    0.0 |  430 |
==============================================================================================================
