#	Observing Date = 2023-04-11
#	Observatory = KMTNet_SSO
#	-18 deg sunset = 19:10
#	-18 deg sunrise = 05:00
#	Moon ra, dec = 16:13:54   -24:03:24
#	Moon phase = 0.85
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight | note |
| MS181101ab | 12:43:16 | -13:24:15 |    19:23 |       23:32 |   03:45 |           50.7 |                    0.0 | 1494 |
| MS181101ab | 12:47:28 | -15:19:08 |    19:23 |       23:37 |   03:53 |          49.11 |                    0.0 | 1312 |
| MS181101ab | 12:48:00 | -17:14:02 |    19:19 |       23:37 |   03:58 |           48.4 |                    0.0 | 1131 |
| MS181101ab | 12:48:32 | -19:08:56 |    19:16 |       23:38 |   04:02 |          47.73 |                    0.0 |  952 |
| MS181101ab | 12:51:08 | -13:24:15 |    19:31 |       23:40 |   03:52 |          48.91 |                    0.0 | 1495 |
| MS181101ab | 12:55:23 | -15:19:08 |    19:31 |       23:44 |   04:01 |           47.3 |    0.04584370205108399 | 1313 |
| MS181101ab | 12:56:00 | -17:14:02 |    19:27 |       23:45 |   04:06 |          46.57 |   0.005343367263952104 | 1132 |
| MS181101ab | 12:56:37 | -19:08:56 |    19:24 |       23:46 |   04:10 |          45.89 |    0.39144992683970636 |  953 |
| MS181101ab | 12:57:16 | -21:03:49 |    19:21 |       23:46 |   04:15 |          45.27 |  0.0011423791598734567 |  776 |
| MS181101ab | 12:57:55 | -22:58:43 |    19:18 |       23:47 |   04:19 |           44.7 | 1.6677652885592557e-05 |  601 |
| MS181101ab | 13:04:00 | -17:14:02 |    19:35 |       23:53 |   04:14 |          44.74 |                    0.0 | 1133 |
| MS181101ab | 13:04:43 | -19:08:56 |    19:32 |       23:54 |   04:18 |          44.05 |                    0.0 |  954 |
| MS181101ab | 13:05:27 | -21:03:49 |    19:29 |       23:55 |   04:23 |          43.41 |  5.956541453397534e-05 |  777 |
| MS181101ab | 13:06:12 | -22:58:43 |    19:26 |       23:55 |   04:27 |          42.84 |      2.639252087962836 |  602 |
| MS181101ab | 13:06:58 | -24:53:37 |    19:23 |       23:56 |   04:32 |          42.33 |     1.1214367949266613 |  429 |
| MS181101ab | 13:12:25 | -26:48:30 |    19:25 |       00:01 |   04:41 |          40.85 |    0.04673906423820728 |  259 |
| MS181101ab | 13:13:38 | -21:03:49 |    19:37 |       00:03 |   04:31 |          41.55 |   0.004156345504662349 |  778 |
| MS181101ab | 13:14:28 | -22:58:43 |    19:34 |       00:04 |   04:36 |          40.97 |    0.06825146221399989 |  603 |
| MS181101ab | 13:15:20 | -24:53:37 |    19:31 |       00:04 |   04:40 |          40.45 |                    0.0 |  430 |
==============================================================================================================
