#	Observing Date = 2023-04-11
#	Observatory = KMTNet_SAAO
#	-18 deg sunset = 03:43
#	-18 deg sunrise = 13:33
#	Moon ra, dec = 17:13:16   -26:47:58
#	Moon phase = 0.76
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|       name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight | note |
| MS181101ab | 12:43:16 | -13:24:15 |    03:55 |       08:04 |   12:16 |           64.1 |                    0.0 | 1494 |
| MS181101ab | 12:47:28 | -15:19:08 |    03:54 |       08:08 |   12:25 |          62.41 |                    0.0 | 1312 |
| MS181101ab | 12:48:00 | -17:14:02 |    03:51 |       08:09 |   12:29 |          61.57 |                    0.0 | 1131 |
| MS181101ab | 12:48:32 | -19:08:56 |    03:47 |       08:09 |   12:34 |          60.76 |                    0.0 |  952 |
| MS181101ab | 12:51:08 | -13:24:15 |    04:02 |       08:12 |   12:24 |          62.34 |                    0.0 | 1495 |
| MS181101ab | 12:55:23 | -15:19:08 |    04:02 |       08:16 |   12:32 |          60.65 |    0.04584370205108399 | 1313 |
| MS181101ab | 12:56:00 | -17:14:02 |    03:59 |       08:17 |   12:37 |           59.8 |   0.005343367263952104 | 1132 |
| MS181101ab | 12:56:37 | -19:08:56 |    03:55 |       08:17 |   12:42 |          58.97 |    0.39144992683970636 |  953 |
| MS181101ab | 12:57:16 | -21:03:49 |    03:52 |       08:18 |   12:47 |          58.18 |  0.0011423791598734567 |  776 |
| MS181101ab | 12:57:55 | -22:58:43 |    03:48 |       08:19 |   12:52 |          57.43 | 1.6677652885592557e-05 |  601 |
| MS181101ab | 13:04:00 | -17:14:02 |    04:07 |       08:25 |   12:45 |          58.02 |                    0.0 | 1133 |
| MS181101ab | 13:04:43 | -19:08:56 |    04:03 |       08:25 |   12:50 |          57.18 |                    0.0 |  954 |
| MS181101ab | 13:05:27 | -21:03:49 |    04:00 |       08:26 |   12:55 |          56.38 |  5.956541453397534e-05 |  777 |
| MS181101ab | 13:06:12 | -22:58:43 |    03:57 |       08:27 |   13:00 |          55.61 |      2.639252087962836 |  602 |
| MS181101ab | 13:06:58 | -24:53:37 |    03:53 |       08:28 |   13:04 |          54.89 |     1.1214367949266613 |  429 |
| MS181101ab | 13:12:25 | -26:48:30 |    03:55 |       08:33 |   13:14 |          53.19 |    0.04673906423820728 |  259 |
| MS181101ab | 13:13:38 | -21:03:49 |    04:08 |       08:34 |   13:03 |          54.57 |   0.004156345504662349 |  778 |
| MS181101ab | 13:14:28 | -22:58:43 |    04:05 |       08:35 |   13:08 |           53.8 |    0.06825146221399989 |  603 |
| MS181101ab | 13:15:20 | -24:53:37 |    04:02 |       08:36 |   13:13 |          53.06 |                    0.0 |  430 |
==============================================================================================================
