#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,sum_p3d,nor_sum_p3d,obj,note,weight
9290,95.89706326797557,-12.387899999999973,95.45231326797557,-12.832649999999974,95.45231326797557,-11.943149999999973,96.34181326797557,-11.943149999999973,96.34181326797557,-12.832649999999974,841.578638257269,1.0,S230518h,9290,841.578638257269
8415,96.52713695654802,-13.988999999999976,96.08238695654802,-14.433749999999977,96.08238695654802,-13.544249999999975,96.97188695654802,-13.544249999999975,96.97188695654802,-14.433749999999977,840.1058848812467,0.9982500109804687,S230518h,8415,840.1058848812467
7114,97.63211560641966,-16.39064999999998,97.18736560641966,-16.83539999999998,97.18736560641966,-15.945899999999979,98.07686560641966,-15.945899999999979,98.07686560641966,-16.83539999999998,836.4517776134754,0.9939080432763715,S230518h,7114,836.4517776134754
8852,96.20167738723688,-13.188449999999975,95.75692738723689,-13.633199999999976,95.75692738723689,-12.743699999999974,96.64642738723688,-12.743699999999974,96.64642738723688,-13.633199999999976,829.7838100698169,0.9859848769309585,S230518h,8852,829.7838100698169
10612,94.29238649250453,-9.98624999999997,93.84763649250453,-10.43099999999997,93.84763649250453,-9.541499999999969,94.73713649250453,-9.541499999999969,94.73713649250453,-10.43099999999997,800.1397985782875,0.9507605851726554,S230518h,10612,800.1397985782875
7546,97.24197781368468,-15.590099999999978,96.79722781368469,-16.034849999999977,96.79722781368469,-15.145349999999977,97.68672781368468,-15.145349999999977,97.68672781368468,-16.034849999999977,793.0486757871042,0.9423346075291787,S230518h,7546,793.0486757871042
7980,96.87378203295502,-14.789549999999977,96.42903203295502,-15.234299999999978,96.42903203295502,-14.344799999999976,97.31853203295502,-14.344799999999976,97.31853203295502,-15.234299999999978,776.9461679471708,0.9232009138873364,S230518h,7980,776.9461679471708
10170,94.5341817241857,-10.786799999999971,94.0894317241857,-11.231549999999972,94.0894317241857,-10.34204999999997,94.9789317241857,-10.34204999999997,94.9789317241857,-11.231549999999972,764.0337710754068,0.9078578475536865,S230518h,10170,764.0337710754068
9730,95.61297878883072,-11.587349999999972,95.16822878883072,-12.032099999999973,95.16822878883072,-11.142599999999971,96.05772878883072,-11.142599999999971,96.05772878883072,-12.032099999999973,758.5398158791426,0.9013296932654064,S230518h,9730,758.5398158791426
6256,98.47991941306331,-17.991749999999982,98.03516941306331,-18.43649999999998,98.03516941306331,-17.546999999999983,98.92466941306331,-17.546999999999983,98.92466941306331,-18.43649999999998,743.8755372254187,0.8839049655131781,S230518h,6256,743.8755372254187
11055,94.07014254442066,-9.185699999999969,93.62539254442066,-9.63044999999997,93.62539254442066,-8.740949999999968,94.51489254442066,-8.740949999999968,94.51489254442066,-9.63044999999997,737.690480283934,0.8765556143529672,S230518h,11055,737.690480283934
6684,98.04461388172427,-17.19119999999998,97.59986388172427,-17.63594999999998,97.59986388172427,-16.74644999999998,98.48936388172427,-16.74644999999998,98.48936388172427,-17.63594999999998,728.6099761739877,0.8657657681078794,S230518h,6684,728.6099761739877
11943,92.87581564319217,-7.584599999999966,92.43106564319217,-8.029349999999967,92.43106564319217,-7.139849999999966,93.32056564319217,-7.139849999999966,93.32056564319217,-8.029349999999967,709.9258458130887,0.843564479349422,S230518h,11943,709.9258458130887
5830,98.93850851040365,-18.792299999999983,98.49375851040365,-19.237049999999982,98.49375851040365,-18.347549999999984,99.38325851040365,-18.347549999999984,99.38325851040365,-19.237049999999982,707.5562017036541,0.8407487661151346,S230518h,5830,707.5562017036541
11498,93.05802523875045,-8.385149999999967,92.61327523875045,-8.829899999999968,92.61327523875045,-7.9403999999999675,93.50277523875044,-7.9403999999999675,93.50277523875044,-8.829899999999968,696.7203951772474,0.8278731939061663,S230518h,11498,696.7203951772474
5406,99.42088835398533,-19.592849999999984,98.97613835398533,-20.037599999999983,98.97613835398533,-19.148099999999985,99.86563835398533,-19.148099999999985,99.86563835398533,-20.037599999999983,688.7624557901952,0.8184172274339999,S230518h,5406,688.7624557901952
4984,99.92759843550712,-20.393399999999986,99.48284843550712,-20.838149999999985,99.48284843550712,-19.948649999999986,100.37234843550712,-19.948649999999986,100.37234843550712,-20.838149999999985,666.9500882545204,0.7924988324746844,S230518h,4984,666.9500882545204
9729,94.79577384191762,-11.587349999999972,94.35102384191762,-12.032099999999973,94.35102384191762,-11.142599999999971,95.24052384191762,-11.142599999999971,95.24052384191762,-12.032099999999973,640.4598612361617,0.7610220033179768,S230518h,9729,640.4598612361617
11499,93.86722545821785,-8.385149999999967,93.42247545821785,-8.829899999999968,93.42247545821785,-7.9403999999999675,94.31197545821784,-7.9403999999999675,94.31197545821784,-8.829899999999968,636.1941430971212,0.7559532932234884,S230518h,11499,636.1941430971212
10171,95.34913156663558,-10.786799999999971,94.90438156663558,-11.231549999999972,94.90438156663558,-10.34204999999997,95.79388156663558,-10.34204999999997,95.79388156663558,-11.231549999999972,612.3266392022729,0.7275928966902863,S230518h,10171,612.3266392022729
9289,95.07743024859116,-12.387899999999973,94.63268024859116,-12.832649999999974,94.63268024859116,-11.943149999999973,95.52218024859116,-11.943149999999973,95.52218024859116,-12.832649999999974,587.3025088238016,0.6978581467324084,S230518h,9289,587.3025088238016
7547,98.07310582918626,-15.590099999999978,97.62835582918626,-16.034849999999977,97.62835582918626,-15.145349999999977,98.51785582918626,-15.145349999999977,98.51785582918626,-16.034849999999977,567.1597818776884,0.673923690663247,S230518h,7547,567.1597818776884
11054,93.25919303972738,-9.185699999999969,92.81444303972738,-9.63044999999997,92.81444303972738,-8.740949999999968,93.70394303972738,-8.740949999999968,93.70394303972738,-9.63044999999997,548.0387375088011,0.6512032418547044,S230518h,11054,548.0387375088011
6257,99.32162812599547,-17.991749999999982,98.87687812599547,-18.43649999999998,98.87687812599547,-17.546999999999983,99.76637812599547,-17.546999999999983,99.76637812599547,-18.43649999999998,527.6073838663161,0.6269258271085388,S230518h,6257,527.6073838663161
7115,98.46657813297026,-16.39064999999998,98.02182813297026,-16.83539999999998,98.02182813297026,-15.945899999999979,98.91132813297025,-15.945899999999979,98.91132813297025,-16.83539999999998,527.2037003817665,0.6264461529982435,S230518h,7115,527.2037003817665
6685,98.88260203455953,-17.19119999999998,98.43785203455953,-17.63594999999998,98.43785203455953,-16.74644999999998,99.32735203455952,-16.74644999999998,99.32735203455952,-17.63594999999998,517.2910911855593,0.6146675636358351,S230518h,6685,517.2910911855593
12389,92.71238214729294,-6.784049999999965,92.26763214729294,-7.228799999999965,92.26763214729294,-6.339299999999965,93.15713214729294,-6.339299999999965,93.15713214729294,-7.228799999999965,514.6131461214874,0.6114855139231459,S230518h,12389,514.6131461214874
4564,100.45921211469178,-21.193949999999987,100.01446211469178,-21.638699999999986,100.01446211469178,-20.749199999999988,100.90396211469178,-20.749199999999988,100.90396211469178,-21.638699999999986,513.2723498201016,0.609892321985477,S230518h,4564,513.2723498201016
8851,95.3794408283716,-13.188449999999975,94.9346908283716,-13.633199999999976,94.9346908283716,-12.743699999999974,95.8241908283716,-12.743699999999974,95.8241908283716,-13.633199999999976,492.87410399305975,0.5856542473721738,S230518h,8851,492.87410399305975
10613,95.10525189330198,-9.98624999999997,94.66050189330198,-10.43099999999997,94.66050189330198,-9.541499999999969,95.55000189330198,-9.541499999999969,95.55000189330198,-10.43099999999997,470.6851527875506,0.559288379470087,S230518h,10613,470.6851527875506
7981,97.70176307597174,-14.789549999999977,97.25701307597174,-15.234299999999978,97.25701307597174,-14.344799999999976,98.14651307597174,-14.344799999999976,98.14651307597174,-15.234299999999978,454.66265420862146,0.5402497562796169,S230518h,7981,454.66265420862146
