id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,#id,sum_p3d,nor_sum_p3d,obj,note,weight
685,0.0,-88.0,18.441059141610975,-86.83777051177923,45.00436155063499,-88.58603771968255,314.995638449365,-88.58603771968255,341.558940858389,-86.83777051177923,685,334.25528030076237,0.12769323764357732,S230518h,685,334.25528030076237
6055,84.70588235294116,5.7446808510638325,85.71269672277751,6.7438014211578725,85.70916718361671,4.743804504055099,83.70259752226562,4.743804504055099,83.69906798310483,6.7438014211578725,6055,334.19439914105624,0.12766997963434742,S230518h,6055,334.19439914105624
6240,81.29032258064517,7.6595744680851094,82.3016976181865,8.658398118510359,82.29696063504004,6.658403628051217,80.28368452625031,6.658403628051217,80.27894754310387,8.658398118510359,6240,331.57001193846156,0.12666740310533,S230518h,6240,331.57001193846156
2588,112.72727966308594,-58.0,114.56262929398763,-56.986416782464765,114.66805101363944,-58.98563648406067,110.78650831253245,-58.98563648406067,110.89193003218425,-56.986416782464765,2588,330.8298448155036,0.1263846421681122,S230518h,2588,330.8298448155036
4012,94.94505494505493,-15.319148936170206,95.97695318567067,-14.316769909305531,95.9868678488448,-16.31674705168471,93.90324204126509,-16.31674705168471,93.9131567044392,-14.316769909305533,4012,330.18852600428437,0.12613964356915927,S230518h,4012,330.18852600428437
3832,96.00000000000001,-17.234042553191482,97.04135965202798,-16.231350187414584,97.05269736114573,-18.23132087512961,94.94730263885431,-18.23132087512961,94.95864034797206,-16.231350187414588,3832,328.6847062713206,0.12556514969620786,S230518h,3832,328.6847062713206
2379,115.59632873535156,-54.0,117.25741304160128,-52.988272489201684,117.33915583424961,-54.98769533062323,113.85350163645352,-54.98769533062323,113.93524442910184,-52.98827248920169,2379,322.5809552054971,0.12323337580571277,S230518h,2379,322.5809552054971
1900,112.5,-46.0,113.91385089486006,-44.9911246466762,113.96588892909729,-46.99079797176593,111.03411107090272,-46.99079797176593,111.08614910513995,-44.99112464667619,1900,319.20669550795134,0.12194433066320325,S230518h,1900,319.20669550795134
1633,108.52941131591797,-42.0,109.8541178227906,-40.9922647251908,109.896413243361,-42.99201774825931,107.16240938847496,-42.99201774825931,107.20470480904535,-40.99226472519081,1633,318.30677300201637,0.12160053947968699,S230518h,1633,318.30677300201637
5869,86.63101604278074,3.8297872340425547,87.63442610911196,4.8292023855074735,87.63208403940203,2.829203750574125,85.62994804615944,2.8292037505741257,85.62760597644952,4.829202385507474,5869,311.8900675052656,0.1191492097680122,S230518h,5869,311.8900675052656
2796,101.9277108433735,-28.72340425531915,103.05718904901923,-27.718667457637558,103.07900364086576,-29.718575972693287,100.77641804588124,-29.718575972693287,100.79823263772779,-27.718667457637558,2796,311.36173780797,0.11894737562038041,S230518h,2796,311.36173780797
1634,111.17646789550781,-42.0,112.50117440238043,-40.99226472519081,112.54346982295084,-42.99201774825931,109.80946596806479,-42.99201774825931,109.85176138863518,-40.99226472519081,1634,302.38542019339957,0.11551821495823557,S230518h,1634,302.38542019339957
403,122.03390502929688,-72.0,125.10234186237206,-70.97452850996747,125.4500109388146,-72.97164107288127,118.61779911977914,-72.97164107288127,118.96546819622165,-70.97452850996747,403,300.44758946017475,0.11477791885847598,S230518h,403,300.44758946017475
1768,109.09091186523438,-44.0,110.457907018476,-42.99171324073946,110.5047702733378,-44.9914291481517,107.67705345713094,-44.9914291481517,107.72391671199274,-42.99171324073946,1768,299.25061508326644,0.11432064699899691,S230518h,1768,299.25061508326644
673,90.0,-86.0,101.32303354518008,-84.90111000549426,108.44280330930516,-86.83805946347707,71.55719669069484,-86.83805946347707,78.67696645481992,-84.90111000549426,673,298.5013987496041,0.11403442905427302,S230518h,673,298.5013987496041
643,310.3448486328125,-82.0,316.710547585905,-80.9449350865614,318.49470520139784,-82.92945656234663,302.19499206422705,-82.92945656234663,303.97914967971997,-80.9449350865614,643,297.4598452647749,0.11363653156545214,S230518h,643,297.4598452647749
741,102.53164672851562,-30.0,103.67478930572422,-28.995012183528004,103.69806154350508,-30.994910641811856,101.3652319135262,-30.994910641811856,101.38850415130705,-28.995012183528004,741,297.3921621953144,0.1136106750695868,S230518h,741,297.3921621953144
3306,103.44827586206897,-22.978723404255316,104.52646564617875,-21.975050315074856,104.54254387780972,-23.974995541961253,102.35400784632822,-23.97499554196125,102.37008607795917,-21.975050315074853,3306,294.1915965532281,0.11238798506821703,S230518h,3306,294.1915965532281
29,118.63636016845703,-62.0,120.69802055715765,-60.98411360724187,120.83786494437388,-62.98303584617719,116.43485539254021,-62.98303584617719,116.57469977975647,-60.98411360724187,29,278.04891969599936,0.10622110964809255,S230518h,29,278.04891969599936
686,36.0,-88.0,54.44105914161098,-86.83777051177923,81.004361550635,-88.58603771968255,350.995638449365,-88.58603771968255,17.558940858389025,-86.83777051177923,686,276.59831774295907,0.10566694619628668,S230518h,686,276.59831774295907
6425,79.35483870967741,9.574468085106387,80.37195683869568,10.572991777259913,80.36598535018511,8.573000444438934,78.34369206916972,8.573000444438936,78.33772058065915,10.572991777259913,6425,274.6321706242891,0.10491583258324022,S230518h,6425,274.6321706242891
1495,110.57142639160156,-40.0,111.85790156633375,-38.9927837270072,111.89613901814349,-40.99256923799097,109.24671376505965,-40.99256923799097,109.28495121686939,-38.9927837270072,1495,271.59774059275685,0.10375661022247272,S230518h,1495,271.59774059275685
5680,84.25531914893617,1.9148936170212774,85.25646200729008,2.9146016904855045,85.25529424144507,0.9146020309895654,83.25534405642726,0.9146020309895654,83.25417629058225,2.9146016904855054,5680,269.19715350705314,0.10283953050740272,S230518h,5680,269.19715350705314
6610,77.83783783783784,11.489361702127665,78.86191470022128,12.487581668943015,78.85467417646201,10.487594254007638,76.82100149921368,10.487594254007638,76.81376097545439,12.487581668943015,6610,268.7790458226802,0.10267980371459573,S230518h,6610,268.7790458226802
194,112.2077865600586,-66.0,114.57251081382356,-64.98114619980839,114.76527730510564,-66.97960891508912,109.65029581501157,-66.97960891508912,109.84306230629363,-64.98114619980838,194,265.4075726700737,0.10139182309661612,S230518h,194,265.4075726700737
1899,109.6875,-46.0,111.10135089486005,-44.99112464667619,111.15338892909728,-46.99079797176593,108.22161107090272,-46.99079797176593,108.27364910513995,-44.99112464667619,1899,264.17683814685887,0.10092165408146214,S230518h,1899,264.17683814685887
