#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,sum_p3d,nor_sum_p3d,obj,note,weight
19085,99.37046004842615,-24.97797356828193,99.82345120275166,-24.565285830496276,99.82649621135621,-25.389281207531052,98.91442388549613,-25.389281207531052,98.9174688941007,-24.565285830496276,26.24920413973898,0.03136650668051391,S230518h,19085,26.24920413973898
166,91.91489361702128,-84.44933920704845,95.87463859744136,-84.02316364812863,96.50495982658143,-84.84490493230915,87.32482740746138,-84.84490493230915,87.9551486366014,-84.02316364812863,26.09654557066882,0.031184087205962007,S230518h,166,26.09654557066882
1561,124.31654676258992,-72.55506607929516,125.6598777429441,-72.13845826697556,125.722773985944,-72.96224250578142,122.91031953923593,-72.96224250578142,122.9732157822358,-72.13845826697556,26.04303583881288,0.031120145710715266,S230518h,1561,26.04303583881288
111,339.42857142857144,-86.0352422907489,344.8113270633418,-85.60392149454682,346.04756772534716,-86.42347525027023,332.809575131796,-86.42347525027024,334.04581579380124,-85.60392149454684,25.93478159498167,0.030990787218768263,S230518h,111,25.93478159498167
20339,103.71428571428572,-22.599118942731273,104.15921868694373,-22.186504209500654,104.16189014173246,-23.010500518546074,103.26668128683902,-23.010500518546074,103.26935274162774,-22.186504209500654,25.711951982627863,0.030724516802061393,S230518h,20339,25.711951982627863
3642,120.57416267942584,-63.039647577092516,121.47017922759004,-62.62477613751,121.4958729183002,-63.44869379522385,119.65245244055151,-63.44869379522385,119.67814613126168,-62.62477613751,25.61308977279581,0.030606381328367058,S230518h,3642,25.61308977279581
25071,93.66515837104072,-13.876651982378856,94.08879137356313,-13.464286690031539,94.09029916463847,-14.288285389890964,93.240017577443,-14.288285389890966,93.24152536851834,-13.464286690031539,25.342414535697003,0.030282937745563107,S230518h,25071,25.342414535697003
8853,114.59807073954985,-47.1806167400881,115.1995503580163,-46.76703051106875,115.20895808115627,-47.59100570076906,113.98718339794345,-47.59100570076906,113.99659112108343,-46.76703051106875,25.329703010481566,0.03026774809872784,S230518h,8853,25.329703010481566
21176,97.41176470588236,-21.01321585903083,97.85189867887661,-20.600648421674038,97.85433687721638,-21.424645278266137,96.96919253454838,-21.42464527826614,96.97163073288816,-20.60064842167404,25.318708122516203,0.030254609748895166,S230518h,21176,25.318708122516203
32253,85.6387665198238,-1.1894273127753288,86.05079379402379,-0.7773965622341366,86.05091684265669,-1.6013965530507746,85.22661619699096,-1.6013965530507746,85.22673924562386,-0.7773965622341367,25.186676206661954,0.030096838109471873,S230518h,32253,25.186676206661954
37685,83.2,8.325991189427315,83.61682714958935,8.737774178046251,83.61595076923501,7.913774634311463,82.784049230765,7.913774634311463,82.78317285041066,8.737774178046251,25.006644823347344,0.029881709469480426,S230518h,37685,25.006644823347344
35877,81.23893805309734,5.154185022026442,81.65287914879072,5.566051321614404,81.65234251721634,4.742051494942347,80.82553358897837,4.742051494942347,80.824996957404,5.566051321614404,24.91030227943028,0.029766584872509605,S230518h,35877,24.91030227943028
221,133.33333333333331,-83.65638766519824,136.83131396864397,-83.23188432017895,137.31367848766658,-84.05415885427023,129.35298817900028,-84.05415885427023,129.8353526980229,-83.23188432017895,24.372334570663487,0.029123739945055658,S230518h,221,24.372334570663487
