#id,ra,dec
722,304.4729662023575,-29.19945
723,305.39005344995496,-29.19945
724,306.3071406975524,-29.19945
725,307.2242279451499,-29.19945
726,308.14131519274736,-29.19945
727,309.0584024403448,-29.19945
728,309.97548968794223,-29.19945
729,310.8925769355397,-29.19945
730,311.80966418313716,-29.19945
731,312.7267514307346,-29.19945
732,313.6438386783321,-29.19945
733,314.56092592592955,-29.19945
734,315.478013173527,-29.19945
735,316.3951004211245,-29.19945
736,317.31218766872195,-29.19945
737,318.2292749163194,-29.19945
738,319.1463621639169,-29.19945
739,320.06344941151434,-29.19945
740,320.9805366591118,-29.19945
741,321.89762390670927,-29.19945
742,322.81471115430674,-29.19945
743,323.7317984019042,-29.19945
744,324.64888564950166,-29.19945
745,325.56597289709913,-29.19945
746,326.4830601446966,-29.19945
747,327.40014739229406,-29.19945
748,328.3172346398915,-29.19945
749,329.234321887489,-29.19945
750,330.15140913508645,-29.19945
751,331.06849638268386,-29.19945
752,331.9855836302813,-29.19945
753,332.9026708778788,-29.19945
754,333.81975812547626,-29.19945
755,334.7368453730737,-29.19945
756,335.6539326206712,-29.19945
757,336.57101986826865,-29.19945
758,337.4881071158661,-29.19945
759,338.4051943634636,-29.19945
760,339.32228161106104,-29.19945
761,340.2393688586585,-29.19945
762,341.156456106256,-29.19945
763,342.07354335385344,-29.19945
764,342.9906306014509,-29.19945
765,343.90771784904837,-29.19945
766,344.82480509664583,-29.19945
767,345.7418923442433,-29.19945
768,346.65897959184076,-29.19945
769,347.5760668394382,-29.19945
770,348.4931540870357,-29.19945
771,349.41024133463316,-29.19945
772,350.3273285822306,-29.19945
773,351.2444158298281,-29.19945
774,352.16150307742555,-29.19945
775,353.07859032502296,-29.19945
776,353.9956775726204,-29.19945
777,354.9127648202179,-29.19945
778,355.82985206781535,-29.19945
779,356.7469393154128,-29.19945
780,357.6640265630103,-29.19945
781,358.58111381060775,-29.19945
782,359.4982010582052,-29.19945
783,0.0,-28.398899999999998
784,0.9100699014275234,-28.398899999999998
785,1.8201398028550468,-28.398899999999998
786,2.7302097042825704,-28.398899999999998
787,3.6402796057100937,-28.398899999999998
788,4.550349507137617,-28.398899999999998
789,5.460419408565141,-28.398899999999998
790,6.370489309992664,-28.398899999999998
791,7.280559211420187,-28.398899999999998
792,8.190629112847711,-28.398899999999998
793,9.100699014275234,-28.398899999999998
794,10.010768915702757,-28.398899999999998
795,10.920838817130281,-28.398899999999998
796,11.830908718557804,-28.398899999999998
797,12.740978619985327,-28.398899999999998
798,13.651048521412852,-28.398899999999998
799,14.561118422840375,-28.398899999999998
800,15.471188324267898,-28.398899999999998
801,16.381258225695422,-28.398899999999998
802,17.291328127122945,-28.398899999999998
803,18.201398028550468,-28.398899999999998
804,19.11146792997799,-28.398899999999998
805,20.021537831405514,-28.398899999999998
806,20.93160773283304,-28.398899999999998
807,21.841677634260563,-28.398899999999998
808,22.751747535688086,-28.398899999999998
809,23.66181743711561,-28.398899999999998
810,24.57188733854313,-28.398899999999998
811,25.481957239970654,-28.398899999999998
812,26.39202714139818,-28.398899999999998
813,27.302097042825704,-28.398899999999998
814,28.212166944253227,-28.398899999999998
815,29.12223684568075,-28.398899999999998
816,30.032306747108272,-28.398899999999998
817,30.942376648535795,-28.398899999999998
818,31.852446549963318,-28.398899999999998
819,32.762516451390844,-28.398899999999998
820,33.672586352818364,-28.398899999999998
821,34.58265625424589,-28.398899999999998
822,35.49272615567342,-28.398899999999998
823,36.402796057100936,-28.398899999999998
824,37.31286595852846,-28.398899999999998
825,38.22293585995598,-28.398899999999998
826,39.13300576138351,-28.398899999999998
827,40.04307566281103,-28.398899999999998
828,40.953145564238554,-28.398899999999998
829,41.86321546566608,-28.398899999999998
830,42.7732853670936,-28.398899999999998
831,43.683355268521126,-28.398899999999998
832,44.593425169948645,-28.398899999999998
833,45.50349507137617,-28.398899999999998
834,46.41356497280369,-28.398899999999998
835,47.32363487423122,-28.398899999999998
836,48.233704775658744,-28.398899999999998
837,49.14377467708626,-28.398899999999998
838,50.05384457851379,-28.398899999999998
839,50.96391447994131,-28.398899999999998
840,51.873984381368835,-28.398899999999998
841,52.78405428279636,-28.398899999999998
842,53.69412418422388,-28.398899999999998
843,54.60419408565141,-28.398899999999998
844,55.51426398707893,-28.398899999999998
845,56.42433388850645,-28.398899999999998
846,57.33440378993397,-28.398899999999998
847,58.2444736913615,-28.398899999999998
848,59.154543592789025,-28.398899999999998
849,60.064613494216545,-28.398899999999998
850,60.97468339564407,-28.398899999999998
851,61.88475329707159,-28.398899999999998
852,62.79482319849912,-28.398899999999998
853,63.704893099926636,-28.398899999999998
854,64.61496300135417,-28.398899999999998
855,65.52503290278169,-28.398899999999998
856,66.43510280420921,-28.398899999999998
857,67.34517270563673,-28.398899999999998
858,68.25524260706426,-28.398899999999998
859,69.16531250849178,-28.398899999999998
860,70.0753824099193,-28.398899999999998
861,70.98545231134683,-28.398899999999998
862,71.89552221277435,-28.398899999999998
863,72.80559211420187,-28.398899999999998
864,73.71566201562939,-28.398899999999998
865,74.62573191705692,-28.398899999999998
866,75.53580181848444,-28.398899999999998
867,76.44587171991196,-28.398899999999998
868,77.3559416213395,-28.398899999999998
869,78.26601152276702,-28.398899999999998
870,79.17608142419454,-28.398899999999998
871,80.08615132562205,-28.398899999999998
872,80.99622122704959,-28.398899999999998
873,81.90629112847711,-28.398899999999998
874,82.81636102990463,-28.398899999999998
875,83.72643093133216,-28.398899999999998
876,84.63650083275968,-28.398899999999998
877,85.5465707341872,-28.398899999999998
878,86.45664063561472,-28.398899999999998
