#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
12830,75.611,14.727,76.225,15.318,76.221,14.135,75.001,14.135,74.998,15.318,8,0.200,194,0.9,S230518h,12830,0.200
81,100.552,-28.909,101.224,-28.316,101.231,-29.499,99.872,-29.499,99.880,-28.316,77,0.200,195,0.9,S230518h,81,0.200
12831,76.740,14.727,77.353,15.318,77.350,14.135,76.130,14.135,76.127,15.318,13,0.199,196,0.9,S230518h,12831,0.199
9590,87.538,3.818,88.131,4.409,88.130,3.226,86.946,3.226,86.945,4.409,13,0.199,197,0.9,S230518h,9590,0.199
5982,92.761,-8.182,93.357,-7.590,93.359,-8.773,92.162,-8.773,92.164,-7.590,7,0.195,198,0.9,S230518h,5982,0.195
17649,41.143,32.182,41.846,32.771,41.837,31.588,40.449,31.588,40.439,32.771,69,0.194,199,0.9,S230518h,17649,0.194
7288,88.632,-3.818,89.225,-3.226,89.225,-4.409,88.039,-4.409,88.040,-3.226,6,0.192,200,0.9,S230518h,7288,0.192
2482,102.194,-20.182,102.821,-19.589,102.826,-20.772,101.561,-20.772,101.566,-19.589,7,0.190,201,0.9,S230518h,2482,0.190
15921,61.611,25.636,62.270,26.226,62.264,25.043,60.958,25.043,60.951,26.226,27,0.187,202,0.9,S230518h,15921,0.187
11544,78.889,10.364,79.491,10.955,79.489,9.772,78.289,9.772,78.286,10.955,5,0.187,203,0.9,S230518h,11544,0.187
6311,95.780,-7.091,96.375,-6.499,96.377,-7.682,95.183,-7.682,95.185,-6.499,11,0.185,204,0.9,S230518h,6311,0.185
7949,91.915,-1.636,92.506,-1.045,92.507,-2.228,91.323,-2.228,91.323,-1.045,9,0.183,205,0.9,S230518h,7949,0.183
6308,92.477,-7.091,93.072,-6.499,93.074,-7.682,91.880,-7.682,91.882,-6.499,3,0.183,206,0.9,S230518h,6308,0.183
11865,75.789,11.455,76.394,12.045,76.392,10.862,75.187,10.862,75.185,12.045,19,0.182,207,0.9,S230518h,11865,0.182
12511,77.383,13.636,77.993,14.227,77.990,13.044,76.776,13.044,76.773,14.227,9,0.180,208,0.9,S230518h,12511,0.180
17368,44.366,31.091,45.061,31.681,45.053,30.498,43.680,30.498,43.671,31.681,51,0.176,209,0.9,S230518h,17368,0.176
17651,43.714,32.182,44.418,32.771,44.409,31.588,43.020,31.588,43.011,32.771,63,0.175,210,0.9,S230518h,17651,0.175
13463,71.772,16.909,72.392,17.500,72.388,16.317,71.156,16.317,71.152,17.500,9,0.175,211,0.9,S230518h,13463,0.175
11217,76.431,9.273,77.031,9.864,77.029,8.681,75.832,8.681,75.830,9.864,39,0.173,212,0.9,S230518h,11217,0.173
8271,84.255,-0.545,84.847,0.046,84.847,-1.137,83.664,-1.137,83.664,0.046,21,0.173,213,0.9,S230518h,8271,0.173
15018,68.235,22.364,68.878,22.954,68.872,21.771,67.598,21.771,67.593,22.954,20,0.169,214,0.9,S230518h,15018,0.169
15919,59.195,25.636,59.854,26.226,59.847,25.043,58.542,25.043,58.535,26.226,50,0.168,215,0.9,S230518h,15919,0.168
17927,38.989,33.273,39.701,33.862,39.692,32.679,38.286,32.679,38.277,33.862,57,0.167,216,0.9,S230518h,17927,0.167
11541,75.556,10.364,76.158,10.955,76.156,9.772,74.955,9.772,74.953,10.955,42,0.166,217,0.9,S230518h,11541,0.166
1868,103.529,-22.364,104.166,-21.771,104.172,-22.954,102.887,-22.954,102.893,-21.771,20,0.166,218,0.9,S230518h,1868,0.166
13148,74.717,15.818,75.334,16.409,75.330,15.226,74.104,15.226,74.100,16.409,8,0.166,219,0.9,S230518h,13148,0.166
8272,85.350,-0.545,85.941,0.046,85.941,-1.137,84.758,-1.137,84.758,0.046,14,0.165,220,0.9,S230518h,8272,0.165
2169,97.013,-21.273,97.645,-20.680,97.650,-21.863,96.376,-21.863,96.381,-20.680,107,0.164,221,0.9,S230518h,2169,0.164
10238,77.927,6.000,78.522,6.591,78.521,5.408,77.333,5.408,77.331,6.591,43,0.162,222,0.9,S230518h,10238,0.162
960,99.060,-25.636,99.713,-25.043,99.720,-26.226,98.401,-26.226,98.408,-25.043,85,0.162,223,0.9,S230518h,960,0.162
7289,89.726,-3.818,90.319,-3.226,90.320,-4.409,89.133,-4.409,89.134,-3.226,8,0.161,224,0.9,S230518h,7289,0.161
12512,78.505,13.636,79.115,14.227,79.112,13.044,77.898,13.044,77.894,14.227,13,0.160,225,0.9,S230518h,12512,0.160
5985,96.074,-8.182,96.670,-7.590,96.672,-8.773,95.475,-8.773,95.477,-7.590,7,0.160,226,0.9,S230518h,5985,0.160
11223,83.077,9.273,83.677,9.864,83.675,8.681,82.479,8.681,82.477,9.864,9,0.158,227,0.9,S230518h,11223,0.158
10571,83.670,7.091,84.267,7.682,84.265,6.499,83.074,6.499,83.073,7.682,10,0.158,228,0.9,S230518h,10571,0.158
15621,62.193,24.545,62.846,25.136,62.840,23.953,61.545,23.953,61.539,25.136,13,0.157,229,0.9,S230518h,15621,0.157
17084,47.666,30.000,48.353,30.590,48.344,29.407,46.987,29.407,46.978,30.590,17,0.156,230,0.9,S230518h,17084,0.156
18199,32.847,34.364,33.568,34.953,33.558,33.770,32.135,33.770,32.125,34.953,71,0.156,231,0.9,S230518h,18199,0.156
7620,91.915,-2.727,92.507,-2.136,92.507,-3.319,91.322,-3.319,91.323,-2.136,4,0.155,232,0.9,S230518h,7620,0.155
13146,72.453,15.818,73.069,16.409,73.066,15.226,71.840,15.226,71.836,16.409,4,0.153,233,0.9,S230518h,13146,0.153
11868,79.133,11.455,79.738,12.045,79.735,10.862,78.531,10.862,78.528,12.045,7,0.152,234,0.9,S230518h,11868,0.152
15922,62.819,25.636,63.478,26.226,63.472,25.043,62.166,25.043,62.159,26.226,23,0.151,235,0.9,S230518h,15922,0.151
17370,46.901,31.091,47.596,31.681,47.588,30.498,46.215,30.498,46.206,31.681,61,0.151,236,0.9,S230518h,17370,0.151
2477,96.387,-20.182,97.015,-19.589,97.020,-20.772,95.755,-20.772,95.759,-19.589,66,0.150,237,0.9,S230518h,2477,0.150
10898,83.926,8.182,84.525,8.773,84.523,7.590,83.330,7.590,83.328,8.773,9,0.150,238,0.9,S230518h,10898,0.150
18196,28.905,34.364,29.627,34.953,29.617,33.770,28.194,33.770,28.183,34.953,59,0.149,239,0.9,S230518h,18196,0.149
4366,93.084,-13.636,93.691,-13.044,93.694,-14.227,92.474,-14.227,92.477,-13.044,58,0.149,240,0.9,S230518h,4366,0.149
15622,63.389,24.545,64.042,25.136,64.036,23.953,62.741,23.953,62.735,25.136,14,0.148,241,0.9,S230518h,15622,0.148
9817,335.927,3.818,336.520,4.409,336.519,3.226,335.335,3.226,335.334,4.409,95,0.148,242,0.9,S230518h,9817,0.148
4052,99.310,-14.727,99.920,-14.135,99.924,-15.318,98.697,-15.318,98.700,-14.135,11,0.148,243,0.9,S230518h,4052,0.148
15318,61.782,23.455,62.430,24.045,62.424,22.862,61.140,22.862,61.135,24.045,24,0.147,244,0.9,S230518h,15318,0.147
16216,58.576,26.727,59.242,27.317,59.235,26.134,57.917,26.134,57.911,27.317,55,0.147,245,0.9,S230518h,16216,0.147
18201,35.474,34.364,36.196,34.953,36.186,33.770,34.763,33.770,34.753,34.953,45,0.146,246,0.9,S230518h,18201,0.146
7945,87.538,-1.636,88.130,-1.045,88.130,-2.228,86.946,-2.228,86.946,-1.045,4,0.146,247,0.9,S230518h,7945,0.146
16511,58.976,27.818,59.649,28.408,59.641,27.225,58.311,27.225,58.304,28.408,49,0.144,248,0.9,S230518h,16511,0.144
2793,102.692,-19.091,103.316,-18.498,103.320,-19.681,102.064,-19.681,102.069,-18.498,9,0.143,249,0.9,S230518h,2793,0.143
9256,82.067,2.727,82.659,3.319,82.659,2.136,81.475,2.136,81.474,3.319,73,0.140,250,0.9,S230518h,9256,0.140
12507,72.897,13.636,73.507,14.227,73.504,13.044,72.290,13.044,72.287,14.227,12,0.137,251,0.9,S230518h,12507,0.137
15317,60.594,23.455,61.242,24.045,61.236,22.862,59.952,22.862,59.946,24.045,33,0.136,252,0.9,S230518h,15317,0.136
17931,44.188,33.273,44.900,33.862,44.890,32.679,43.485,32.679,43.475,33.862,60,0.135,253,0.9,S230518h,17931,0.135
9488,335.927,2.727,336.520,3.319,336.519,2.136,335.335,2.136,335.335,3.319,73,0.135,254,0.95,S230518h,9488,0.135
14710,67.792,21.273,68.430,21.863,68.424,20.680,67.160,20.680,67.155,21.863,11,0.134,255,0.95,S230518h,14710,0.134
12191,79.379,12.545,79.986,13.136,79.983,11.953,78.774,11.953,78.772,13.136,10,0.131,256,0.95,S230518h,12191,0.131
6965,94.390,-4.909,94.983,-4.317,94.984,-5.500,93.796,-5.500,93.797,-4.317,13,0.129,257,0.95,S230518h,6965,0.129
14091,70.385,19.091,71.013,19.681,71.008,18.498,69.761,18.498,69.756,19.681,11,0.126,258,0.95,S230518h,14091,0.126
4692,98.385,-12.545,98.990,-11.953,98.992,-13.136,97.778,-13.136,97.781,-11.953,8,0.125,259,0.95,S230518h,4692,0.125
17923,33.791,33.273,34.503,33.862,34.493,32.679,33.088,32.679,33.078,33.862,61,0.125,260,0.95,S230518h,17923,0.125
17369,45.634,31.091,46.329,31.681,46.320,30.498,44.947,30.498,44.939,31.681,53,0.125,261,0.95,S230518h,17369,0.125
14403,70.839,20.182,71.471,20.772,71.467,19.589,70.211,19.589,70.206,20.772,15,0.124,262,0.95,S230518h,14403,0.124
17647,38.571,32.182,39.275,32.771,39.266,31.588,37.877,31.588,37.868,32.771,44,0.124,263,0.95,S230518h,17647,0.124
4693,99.503,-12.545,100.108,-11.953,100.110,-13.136,98.896,-13.136,98.899,-11.953,14,0.124,264,0.95,S230518h,4693,0.124
1565,104.554,-23.455,105.196,-22.862,105.202,-24.045,103.907,-24.045,103.913,-22.862,10,0.123,265,0.95,S230518h,1565,0.123
16801,55.862,28.909,56.542,29.499,56.534,28.316,55.190,28.316,55.183,29.499,31,0.122,266,0.95,S230518h,16801,0.122
6632,88.902,-6.000,89.497,-5.408,89.498,-6.591,88.307,-6.591,88.308,-5.408,6,0.121,267,0.95,S230518h,6632,0.121
17922,32.491,33.273,33.203,33.862,33.194,32.679,31.788,32.679,31.779,33.862,50,0.120,268,0.95,S230518h,17922,0.120
5870,328.985,-9.273,329.583,-8.681,329.585,-9.864,328.384,-9.864,328.386,-8.681,48,0.120,269,0.95,S230518h,5870,0.120
14089,68.077,19.091,68.705,19.681,68.701,18.498,67.453,18.498,67.449,19.681,6,0.120,270,0.95,S230518h,14089,0.120
11547,82.222,10.364,82.825,10.955,82.822,9.772,81.622,9.772,81.620,10.955,8,0.120,271,0.95,S230518h,11547,0.120
17654,47.571,32.182,48.275,32.771,48.266,31.588,46.877,31.588,46.868,32.771,43,0.120,272,0.95,S230518h,17654,0.120
16217,59.797,26.727,60.462,27.317,60.455,26.134,59.138,26.134,59.131,27.317,44,0.118,273,0.95,S230518h,16217,0.118
17653,46.286,32.182,46.989,32.771,46.980,31.588,45.591,31.588,45.582,32.771,63,0.117,274,0.95,S230518h,17653,0.117
14092,71.538,19.091,72.167,19.681,72.162,18.498,70.915,18.498,70.910,19.681,13,0.117,275,0.95,S230518h,14092,0.117
6960,88.902,-4.909,89.496,-4.317,89.497,-5.500,88.308,-5.500,88.309,-4.317,7,0.115,276,0.95,S230518h,6960,0.115
6852,330.366,-6.000,330.960,-5.408,330.961,-6.591,329.770,-6.591,329.772,-5.408,54,0.114,277,0.95,S230518h,6852,0.114
17932,45.487,33.273,46.200,33.862,46.190,32.679,44.785,32.679,44.775,33.862,67,0.114,278,0.95,S230518h,17932,0.114
3105,102.038,-18.000,102.658,-17.408,102.662,-18.591,101.414,-18.591,101.418,-17.408,10,0.113,279,0.95,S230518h,3105,0.113
17371,48.169,31.091,48.864,31.681,48.855,30.498,47.483,30.498,47.474,31.681,32,0.112,280,0.95,S230518h,17371,0.112
6197,330.184,-8.182,330.781,-7.590,330.783,-8.773,329.586,-8.773,329.587,-7.590,47,0.110,281,0.95,S230518h,6197,0.110
15920,60.403,25.636,61.062,26.226,61.056,25.043,59.750,25.043,59.743,26.226,22,0.109,282,0.95,S230518h,15920,0.109
12513,79.626,13.636,80.236,14.227,80.233,13.044,79.019,13.044,79.016,14.227,14,0.106,283,0.95,S230518h,12513,0.106
13780,73.376,18.000,74.000,18.591,73.996,17.408,72.756,17.408,72.752,18.591,10,0.105,284,0.95,S230518h,13780,0.105
7181,331.463,-4.909,332.057,-4.317,332.058,-5.500,330.869,-5.500,330.870,-4.317,66,0.104,285,0.95,S230518h,7181,0.104
16800,54.621,28.909,55.300,29.499,55.293,28.316,53.949,28.316,53.941,29.499,37,0.104,286,0.95,S230518h,16800,0.104
7287,87.538,-3.818,88.130,-3.226,88.131,-4.409,86.945,-4.409,86.946,-3.226,6,0.103,287,0.95,S230518h,7287,0.103
5655,90.831,-9.273,91.429,-8.681,91.431,-9.864,90.230,-9.864,90.232,-8.681,6,0.103,288,0.95,S230518h,5655,0.103
2787,95.769,-19.091,96.393,-18.498,96.397,-19.681,95.141,-19.681,95.146,-18.498,59,0.103,289,0.95,S230518h,2787,0.103
12186,73.789,12.545,74.396,13.136,74.393,11.953,73.184,11.953,73.181,13.136,10,0.101,290,0.95,S230518h,12186,0.101
13150,76.981,15.818,77.598,16.409,77.594,15.226,76.368,15.226,76.365,16.409,6,0.101,291,0.95,S230518h,13150,0.101
17924,35.090,33.273,35.803,33.862,35.793,32.679,34.388,32.679,34.378,33.862,47,0.100,292,0.95,S230518h,17924,0.100
8605,89.726,0.545,90.318,1.137,90.318,-0.046,89.135,-0.046,89.135,1.137,8,0.098,293,0.95,S230518h,8605,0.098
13461,69.494,16.909,70.114,17.500,70.110,16.317,68.877,16.317,68.873,17.500,8,0.098,294,0.95,S230518h,13461,0.098
10145,335.854,4.909,336.448,5.500,336.447,4.317,335.261,4.317,335.259,5.500,49,0.096,295,0.95,S230518h,10145,0.096
7840,332.644,-2.727,333.236,-2.136,333.237,-3.319,332.052,-3.319,332.052,-2.136,59,0.096,296,0.95,S230518h,7840,0.096
11864,74.675,11.455,75.280,12.045,75.277,10.862,74.073,10.862,74.070,12.045,9,0.095,297,0.95,S230518h,11864,0.095
17928,40.289,33.273,41.001,33.862,40.992,32.679,39.586,32.679,39.577,33.862,51,0.094,298,0.95,S230518h,17928,0.094
13778,71.083,18.000,71.707,18.591,71.703,17.408,70.463,17.408,70.459,18.591,8,0.094,299,0.95,S230518h,13778,0.094
8604,88.632,0.545,89.224,1.137,89.224,-0.046,88.041,-0.046,88.041,1.137,5,0.094,300,0.95,S230518h,8604,0.094
13147,73.585,15.818,74.201,16.409,74.198,15.226,72.972,15.226,72.968,16.409,4,0.093,301,0.95,S230518h,13147,0.093
17648,39.857,32.182,40.561,32.771,40.551,31.588,39.163,31.588,39.154,32.771,47,0.092,302,0.95,S230518h,17648,0.092
12827,72.226,14.727,72.839,15.318,72.836,14.135,71.616,14.135,71.612,15.318,7,0.092,303,0.95,S230518h,12827,0.092
17367,43.099,31.091,43.794,31.681,43.785,30.498,42.412,30.498,42.404,31.681,36,0.091,304,0.95,S230518h,17367,0.091
15323,67.723,23.455,68.370,24.045,68.365,22.862,67.081,22.862,67.075,24.045,17,0.091,305,0.95,S230518h,15323,0.091
10572,84.771,7.091,85.367,7.682,85.366,6.499,84.175,6.499,84.174,7.682,6,0.090,306,0.95,S230518h,10572,0.090
4686,91.677,-12.545,92.282,-11.953,92.284,-13.136,91.070,-13.136,91.072,-11.953,14,0.089,307,0.95,S230518h,4686,0.089
6631,87.805,-6.000,88.399,-5.408,88.400,-6.591,87.209,-6.591,87.211,-5.408,13,0.089,308,0.95,S230518h,6631,0.089
17087,51.429,30.000,52.116,30.590,52.108,29.407,50.750,29.407,50.741,30.590,22,0.088,309,0.95,S230518h,17087,0.088
16215,57.356,26.727,58.022,27.317,58.015,26.134,56.697,26.134,56.690,27.317,53,0.088,310,0.95,S230518h,16215,0.088
5545,328.889,-10.364,329.489,-9.772,329.491,-10.955,328.286,-10.955,328.289,-9.772,44,0.087,311,0.95,S230518h,5545,0.087
8276,89.726,-0.545,90.318,0.046,90.318,-1.137,89.135,-1.137,89.135,0.046,3,0.087,312,0.95,S230518h,8276,0.087
5014,98.080,-11.455,98.683,-10.862,98.685,-12.045,97.476,-12.045,97.478,-10.862,6,0.085,313,0.95,S230518h,5014,0.085
9591,88.632,3.818,89.225,4.409,89.225,3.226,88.040,3.226,88.039,4.409,9,0.084,314,0.95,S230518h,9591,0.084
8169,332.644,-1.636,333.236,-1.045,333.236,-2.228,332.052,-2.228,332.053,-1.045,54,0.084,315,0.95,S230518h,8169,0.084
7839,331.550,-2.727,332.142,-2.136,332.143,-3.319,330.958,-3.319,330.958,-2.136,61,0.084,316,0.95,S230518h,7839,0.084
7946,88.632,-1.636,89.224,-1.045,89.224,-2.228,88.040,-2.228,88.041,-1.045,4,0.083,317,0.95,S230518h,7946,0.083
8927,82.067,1.636,82.659,2.228,82.658,1.045,81.475,1.045,81.475,2.228,55,0.081,318,0.95,S230518h,8927,0.081
3099,95.159,-18.000,95.779,-17.408,95.783,-18.591,94.535,-18.591,94.539,-17.408,79,0.081,319,0.95,S230518h,3099,0.081
16508,55.290,27.818,55.963,28.408,55.955,27.225,54.625,27.225,54.618,28.408,48,0.081,320,0.95,S230518h,16508,0.081
12832,77.868,14.727,78.482,15.318,78.478,14.135,77.258,14.135,77.255,15.318,9,0.081,321,0.95,S230518h,12832,0.081
13776,68.790,18.000,69.414,18.591,69.410,17.408,68.170,17.408,68.166,18.591,6,0.080,322,0.95,S230518h,13776,0.080
6633,90.000,-6.000,90.594,-5.408,90.595,-6.591,89.405,-6.591,89.406,-5.408,4,0.080,323,0.95,S230518h,6633,0.080
12185,72.671,12.545,73.278,13.136,73.275,11.953,72.066,11.953,72.063,13.136,14,0.080,324,0.95,S230518h,12185,0.080
16218,61.017,26.727,61.683,27.317,61.676,26.134,60.358,26.134,60.351,27.317,29,0.080,325,0.95,S230518h,16218,0.080
8829,334.833,0.545,335.424,1.137,335.424,-0.046,334.241,-0.046,334.241,1.137,65,0.079,326,0.95,S230518h,8829,0.079
16510,57.747,27.818,58.420,28.408,58.413,27.225,57.082,27.225,57.075,28.408,54,0.078,327,0.95,S230518h,16510,0.078
11870,81.362,11.455,81.967,12.045,81.964,10.862,80.760,10.862,80.757,12.045,8,0.078,328,0.95,S230518h,11870,0.078
4053,100.439,-14.727,101.049,-14.135,101.052,-15.318,99.826,-15.318,99.829,-14.135,9,0.078,329,0.95,S230518h,4053,0.078
11224,84.185,9.273,84.785,9.864,84.783,8.681,83.586,8.681,83.584,9.864,12,0.078,330,0.95,S230518h,11224,0.078
7293,94.103,-3.818,94.696,-3.226,94.697,-4.409,93.510,-4.409,93.511,-3.226,10,0.077,331,0.95,S230518h,7293,0.077
17929,41.588,33.273,42.301,33.862,42.291,32.679,40.886,32.679,40.876,33.862,43,0.077,332,0.99,S230518h,17929,0.077
17374,51.972,31.091,52.667,31.681,52.658,30.498,51.285,30.498,51.277,31.681,12,0.077,333,0.99,S230518h,17374,0.077
18198,31.533,34.364,32.254,34.953,32.244,33.770,30.821,33.770,30.811,34.953,52,0.076,334,0.99,S230518h,18198,0.076
9584,80.973,3.818,81.566,4.409,81.565,3.226,80.380,3.226,80.379,4.409,44,0.075,335,0.99,S230518h,9584,0.075
966,106.309,-25.636,106.962,-25.043,106.968,-26.226,105.649,-26.226,105.656,-25.043,15,0.075,336,0.99,S230518h,966,0.075
13779,72.229,18.000,72.853,18.591,72.849,17.408,71.609,17.408,71.605,18.591,6,0.075,337,0.99,S230518h,13779,0.075
8828,333.739,0.545,334.330,1.137,334.330,-0.046,333.147,-0.046,333.147,1.137,66,0.074,338,0.99,S230518h,8828,0.074
7510,331.550,-3.818,332.143,-3.226,332.143,-4.409,330.957,-4.409,330.958,-3.226,49,0.074,339,0.99,S230518h,7510,0.074
8498,332.644,-0.545,333.236,0.046,333.236,-1.137,332.053,-1.137,332.053,0.046,64,0.073,340,0.99,S230518h,8498,0.073
10892,77.301,8.182,77.899,8.773,77.897,7.590,76.704,7.590,76.702,8.773,45,0.073,341,0.99,S230518h,10892,0.073
15918,57.987,25.636,58.646,26.226,58.639,25.043,57.334,25.043,57.327,26.226,53,0.073,342,0.99,S230518h,15918,0.073
16213,54.915,26.727,55.581,27.317,55.574,26.134,54.256,26.134,54.250,27.317,54,0.073,343,0.99,S230518h,16213,0.073
7511,332.644,-3.818,333.237,-3.226,333.238,-4.409,332.051,-4.409,332.052,-3.226,48,0.072,344,0.99,S230518h,7511,0.072
17089,53.937,30.000,54.624,30.590,54.616,29.407,53.258,29.407,53.250,30.590,12,0.071,345,0.99,S230518h,17089,0.071
17926,37.690,33.273,38.402,33.862,38.392,32.679,36.987,32.679,36.977,33.862,36,0.071,346,0.99,S230518h,17926,0.071
15619,59.801,24.545,60.454,25.136,60.448,23.953,59.153,23.953,59.147,25.136,28,0.071,347,0.99,S230518h,15619,0.071
15917,56.779,25.636,57.438,26.226,57.431,25.043,56.126,25.043,56.119,26.226,61,0.070,348,0.99,S230518h,15917,0.070
16797,50.897,28.909,51.576,29.499,51.568,28.316,50.225,28.316,50.217,29.499,11,0.070,349,0.99,S230518h,16797,0.070
7509,330.456,-3.818,331.048,-3.226,331.049,-4.409,329.863,-4.409,329.864,-3.226,42,0.069,350,0.99,S230518h,7509,0.069
12509,75.140,13.636,75.750,14.227,75.747,13.044,74.533,13.044,74.530,14.227,5,0.069,351,0.99,S230518h,12509,0.069
8934,89.726,1.636,90.318,2.228,90.318,1.045,89.135,1.045,89.135,2.228,7,0.068,352,0.99,S230518h,8934,0.068
17650,42.429,32.182,43.132,32.771,43.123,31.588,41.734,31.588,41.725,32.771,35,0.068,353,0.99,S230518h,17650,0.068
15923,64.027,25.636,64.686,26.226,64.680,25.043,63.374,25.043,63.367,26.226,7,0.068,354,0.99,S230518h,15923,0.068
15320,64.158,23.455,64.806,24.045,64.800,22.862,63.517,22.862,63.511,24.045,7,0.068,355,0.99,S230518h,15320,0.068
14400,67.355,20.182,67.987,20.772,67.983,19.589,66.727,19.589,66.722,20.772,5,0.068,356,0.99,S230518h,14400,0.068
8170,333.739,-1.636,334.330,-1.045,334.331,-2.228,333.147,-2.228,333.147,-1.045,35,0.067,357,0.99,S230518h,8170,0.067
11540,74.444,10.364,75.047,10.955,75.045,9.772,73.844,9.772,73.842,10.955,13,0.067,358,0.99,S230518h,11540,0.067
13466,75.190,16.909,75.810,17.500,75.806,16.317,74.574,16.317,74.570,17.500,4,0.066,359,0.99,S230518h,13466,0.066
5009,92.508,-11.455,93.110,-10.862,93.113,-12.045,91.903,-12.045,91.905,-10.862,8,0.066,360,0.99,S230518h,5009,0.066
2483,103.355,-20.182,103.983,-19.589,103.987,-20.772,102.722,-20.772,102.727,-19.589,8,0.066,361,0.99,S230518h,2483,0.066
6525,331.376,-7.091,331.971,-6.499,331.973,-7.682,330.779,-7.682,330.781,-6.499,48,0.066,362,0.99,S230518h,6525,0.066
3413,94.557,-16.909,95.173,-16.317,95.177,-17.500,93.937,-17.500,93.941,-16.317,46,0.066,363,0.99,S230518h,3413,0.066
13149,75.849,15.818,76.466,16.409,76.462,15.226,75.236,15.226,75.232,16.409,5,0.065,364,0.99,S230518h,13149,0.065
12189,77.143,12.545,77.750,13.136,77.747,11.953,76.538,11.953,76.535,13.136,1,0.065,365,0.99,S230518h,12189,0.065
15625,66.977,24.545,67.630,25.136,67.624,23.953,66.330,23.953,66.323,25.136,14,0.065,366,0.99,S230518h,15625,0.065
17930,42.888,33.273,43.600,33.862,43.591,32.679,42.185,32.679,42.176,33.862,41,0.064,367,0.99,S230518h,17930,0.064
9487,334.833,2.727,335.425,3.319,335.425,2.136,334.241,2.136,334.240,3.319,57,0.064,368,0.99,S230518h,9487,0.064
4372,99.813,-13.636,100.420,-13.044,100.423,-14.227,99.203,-14.227,99.206,-13.044,9,0.064,369,0.99,S230518h,4372,0.064
7615,86.444,-2.727,87.036,-2.136,87.036,-3.319,85.851,-3.319,85.852,-2.136,4,0.064,370,0.99,S230518h,7615,0.064
15321,65.347,23.455,65.994,24.045,65.988,22.862,64.705,22.862,64.699,24.045,6,0.064,371,0.99,S230518h,15321,0.064
15623,64.585,24.545,65.238,25.136,65.232,23.953,63.938,23.953,63.931,25.136,6,0.064,372,0.99,S230518h,15623,0.064
16799,53.379,28.909,54.059,29.499,54.051,28.316,52.707,28.316,52.700,29.499,12,0.063,373,0.99,S230518h,16799,0.063
12829,74.483,14.727,75.096,15.318,75.093,14.135,73.873,14.135,73.870,15.318,3,0.062,374,0.99,S230518h,12829,0.062
5337,97.778,-10.364,98.378,-9.772,98.380,-10.955,97.175,-10.955,97.178,-9.772,8,0.062,375,0.99,S230518h,5337,0.062
17088,52.683,30.000,53.370,30.590,53.362,29.407,52.004,29.407,51.996,30.590,9,0.061,376,0.99,S230518h,17088,0.061
18203,38.102,34.364,38.824,34.953,38.814,33.770,37.391,33.770,37.381,34.953,37,0.060,377,0.99,S230518h,18203,0.060
8499,333.739,-0.545,334.330,0.046,334.330,-1.137,333.147,-1.137,333.147,0.046,47,0.060,378,0.99,S230518h,8499,0.060
13775,67.643,18.000,68.267,18.591,68.263,17.408,67.023,17.408,67.019,18.591,12,0.059,379,0.99,S230518h,13775,0.059
6638,95.488,-6.000,96.082,-5.408,96.083,-6.591,94.892,-6.591,94.894,-5.408,9,0.058,380,0.99,S230518h,6638,0.058
17372,49.437,31.091,50.132,31.681,50.123,30.498,48.750,30.498,48.742,31.681,5,0.058,381,0.99,S230518h,17372,0.058
12826,71.097,14.727,71.710,15.318,71.707,14.135,70.487,14.135,70.484,15.318,8,0.058,382,0.99,S230518h,12826,0.058
16219,62.237,26.727,62.903,27.317,62.896,26.134,61.578,26.134,61.572,27.317,14,0.058,383,0.99,S230518h,16219,0.058
15618,58.605,24.545,59.258,25.136,59.252,23.953,57.957,23.953,57.951,25.136,32,0.057,384,0.99,S230518h,15618,0.057
16513,61.433,27.818,62.106,28.408,62.099,27.225,60.768,27.225,60.761,28.408,29,0.057,385,0.99,S230518h,16513,0.057
10146,336.951,4.909,337.545,5.500,337.544,4.317,336.358,4.317,336.357,5.500,48,0.057,386,0.99,S230518h,10146,0.057
670,106.169,-26.727,106.828,-26.134,106.835,-27.317,105.504,-27.317,105.511,-26.134,6,0.057,387,0.99,S230518h,670,0.057
5008,91.393,-11.455,91.995,-10.862,91.998,-12.045,90.788,-12.045,90.791,-10.862,11,0.057,388,0.99,S230518h,5008,0.057
18197,30.219,34.364,30.941,34.953,30.931,33.770,29.507,33.770,29.497,34.953,40,0.056,389,0.99,S230518h,18197,0.056
13462,70.633,16.909,71.253,17.500,71.249,16.317,70.017,16.317,70.013,17.500,5,0.054,390,0.99,S230518h,13462,0.054
7618,89.726,-2.727,90.318,-2.136,90.319,-3.319,89.134,-3.319,89.135,-2.136,7,0.054,391,0.99,S230518h,7618,0.054
15015,64.706,22.364,65.348,22.954,65.343,21.771,64.069,21.771,64.064,22.954,12,0.053,392,0.99,S230518h,15015,0.053
17086,50.174,30.000,50.861,30.590,50.853,29.407,49.495,29.407,49.487,30.590,10,0.052,393,0.99,S230518h,17086,0.052
7180,330.366,-4.909,330.959,-4.317,330.960,-5.500,329.772,-5.500,329.773,-4.317,53,0.051,394,0.99,S230518h,7180,0.051
14404,72.000,20.182,72.633,20.772,72.628,19.589,71.372,19.589,71.367,20.772,6,0.051,395,0.99,S230518h,14404,0.051
